Date,Close,Symbol
5/19/2014 16:00,59.21,FB
5/20/2014 16:00,58.56,FB
5/21/2014 16:00,60.49,FB
5/22/2014 16:00,60.52,FB
5/23/2014 16:00,61.35,FB
5/27/2014 16:00,63.48,FB
5/28/2014 16:00,63.51,FB
5/29/2014 16:00,63.83,FB
5/30/2014 16:00,63.3,FB
6/2/2014 16:00,63.08,FB
6/3/2014 16:00,62.87,FB
6/4/2014 16:00,63.34,FB
6/5/2014 16:00,63.19,FB
6/6/2014 16:00,62.5,FB
6/9/2014 16:00,62.88,FB
6/10/2014 16:00,65.77,FB
6/11/2014 16:00,65.78,FB
6/12/2014 16:00,64.29,FB
6/13/2014 16:00,64.5,FB
6/16/2014 16:00,64.19,FB
6/17/2014 16:00,64.4,FB
6/18/2014 16:00,65.6,FB
6/19/2014 16:00,64.34,FB
6/20/2014 16:00,64.5,FB
6/23/2014 16:00,65.37,FB
6/24/2014 16:00,65.72,FB
6/25/2014 16:00,67.44,FB
6/26/2014 16:00,67.13,FB
6/27/2014 16:00,67.6,FB
6/30/2014 16:00,67.29,FB
7/1/2014 16:00,68.06,FB
7/2/2014 16:00,66.45,FB
7/3/2014 16:00,66.29,FB
7/7/2014 16:00,65.29,FB
7/8/2014 16:00,62.76,FB
7/9/2014 16:00,64.97,FB
7/10/2014 16:00,64.87,FB
7/11/2014 16:00,66.34,FB
7/14/2014 16:00,67.9,FB
7/15/2014 16:00,67.17,FB
7/16/2014 16:00,67.66,FB
7/17/2014 16:00,66.41,FB
7/18/2014 16:00,68.42,FB
7/21/2014 16:00,69.4,FB
7/22/2014 16:00,69.27,FB
7/23/2014 16:00,71.29,FB
7/24/2014 16:00,74.98,FB
7/25/2014 16:00,75.19,FB
7/28/2014 16:00,74.92,FB
7/29/2014 16:00,73.71,FB
7/30/2014 16:00,74.68,FB
7/31/2014 16:00,72.65,FB
8/1/2014 16:00,72.36,FB
8/4/2014 16:00,73.51,FB
8/5/2014 16:00,72.69,FB
8/6/2014 16:00,72.47,FB
8/7/2014 16:00,73.17,FB
8/8/2014 16:00,73.06,FB
8/11/2014 16:00,73.44,FB
8/12/2014 16:00,72.83,FB
8/13/2014 16:00,73.77,FB
8/14/2014 16:00,74.3,FB
8/15/2014 16:00,73.63,FB
8/18/2014 16:00,74.59,FB
8/19/2014 16:00,75.29,FB
8/20/2014 16:00,74.81,FB
8/21/2014 16:00,74.57,FB
8/22/2014 16:00,74.57,FB
8/25/2014 16:00,75.02,FB
8/26/2014 16:00,75.96,FB
8/27/2014 16:00,74.63,FB
8/28/2014 16:00,73.86,FB
8/29/2014 16:00,74.82,FB
9/2/2014 16:00,76.68,FB
9/3/2014 16:00,75.83,FB
9/4/2014 16:00,75.95,FB
9/5/2014 16:00,77.26,FB
9/8/2014 16:00,77.89,FB
9/9/2014 16:00,76.67,FB
9/10/2014 16:00,77.43,FB
9/11/2014 16:00,77.92,FB
9/12/2014 16:00,77.48,FB
9/15/2014 16:00,74.58,FB
9/16/2014 16:00,76.08,FB
9/17/2014 16:00,76.43,FB
9/18/2014 16:00,77,FB
9/19/2014 16:00,77.91,FB
9/22/2014 16:00,76.8,FB
9/23/2014 16:00,78.29,FB
9/24/2014 16:00,78.54,FB
9/25/2014 16:00,77.22,FB
9/26/2014 16:00,78.79,FB
9/29/2014 16:00,79,FB
9/30/2014 16:00,79.04,FB
10/1/2014 16:00,76.55,FB
10/2/2014 16:00,77.08,FB
10/3/2014 16:00,77.44,FB
10/6/2014 16:00,77.56,FB
10/7/2014 16:00,76.29,FB
10/8/2014 16:00,77.52,FB
10/9/2014 16:00,75.91,FB
10/10/2014 16:00,72.91,FB
10/13/2014 16:00,72.99,FB
10/14/2014 16:00,73.59,FB
10/15/2014 16:00,73.21,FB
10/16/2014 16:00,72.63,FB
10/17/2014 16:00,75.95,FB
10/20/2014 16:00,76.95,FB
10/21/2014 16:00,78.69,FB
10/22/2014 16:00,78.37,FB
10/23/2014 16:00,80.04,FB
10/24/2014 16:00,80.67,FB
10/27/2014 16:00,80.28,FB
10/28/2014 16:00,80.77,FB
10/29/2014 16:00,75.86,FB
10/30/2014 16:00,74.11,FB
10/31/2014 16:00,74.99,FB
11/3/2014 16:00,73.88,FB
11/4/2014 16:00,75.76,FB
11/5/2014 16:00,74.83,FB
11/6/2014 16:00,75.26,FB
11/7/2014 16:00,75.6,FB
11/10/2014 16:00,75,FB
11/11/2014 16:00,74.61,FB
11/12/2014 16:00,74.72,FB
11/13/2014 16:00,74.25,FB
11/14/2014 16:00,74.88,FB
11/17/2014 16:00,74.24,FB
11/18/2014 16:00,74.34,FB
11/19/2014 16:00,73.33,FB
11/20/2014 16:00,73.6,FB
11/21/2014 16:00,73.75,FB
11/24/2014 16:00,74.01,FB
11/25/2014 16:00,75.63,FB
11/26/2014 16:00,77.62,FB
11/28/2014 16:00,77.7,FB
12/1/2014 16:00,75.1,FB
12/2/2014 16:00,75.46,FB
12/3/2014 16:00,74.88,FB
12/4/2014 16:00,75.24,FB
12/5/2014 16:00,76.36,FB
12/8/2014 16:00,76.52,FB
12/9/2014 16:00,76.84,FB
12/10/2014 16:00,76.18,FB
12/11/2014 16:00,77.73,FB
12/12/2014 16:00,77.83,FB
12/15/2014 16:00,76.99,FB
12/16/2014 16:00,74.69,FB
12/17/2014 16:00,76.11,FB
12/18/2014 16:00,78.4,FB
12/19/2014 16:00,79.88,FB
12/22/2014 16:00,81.45,FB
12/23/2014 16:00,80.61,FB
12/24/2014 16:00,80.77,FB
12/26/2014 16:00,80.78,FB
12/29/2014 16:00,80.02,FB
12/30/2014 16:00,79.22,FB
12/31/2014 16:00,78.02,FB
1/2/2015 16:00,78.45,FB
1/5/2015 16:00,77.19,FB
1/6/2015 16:00,76.15,FB
1/7/2015 16:00,76.15,FB
1/8/2015 16:00,78.18,FB
1/9/2015 16:00,77.74,FB
1/12/2015 16:00,76.72,FB
1/13/2015 16:00,76.45,FB
1/14/2015 16:00,76.28,FB
1/15/2015 16:00,74.05,FB
1/16/2015 16:00,75.18,FB
1/20/2015 16:00,76.24,FB
1/21/2015 16:00,76.74,FB
1/22/2015 16:00,77.65,FB
1/23/2015 16:00,77.83,FB
1/26/2015 16:00,77.5,FB
1/27/2015 16:00,75.78,FB
1/28/2015 16:00,76.24,FB
1/29/2015 16:00,78,FB
1/30/2015 16:00,75.91,FB
2/2/2015 16:00,74.99,FB
2/3/2015 16:00,75.4,FB
2/4/2015 16:00,75.63,FB
2/5/2015 16:00,75.61,FB
2/6/2015 16:00,74.47,FB
2/9/2015 16:00,74.44,FB
2/10/2015 16:00,75.19,FB
2/11/2015 16:00,76.51,FB
2/12/2015 16:00,76.23,FB
2/13/2015 16:00,75.74,FB
2/17/2015 16:00,75.6,FB
2/18/2015 16:00,76.71,FB
2/19/2015 16:00,79.42,FB
2/20/2015 16:00,79.9,FB
2/23/2015 16:00,78.84,FB
2/24/2015 16:00,78.45,FB
2/25/2015 16:00,79.56,FB
2/26/2015 16:00,80.41,FB
2/27/2015 16:00,78.97,FB
3/2/2015 16:00,79.75,FB
3/3/2015 16:00,79.6,FB
3/4/2015 16:00,80.9,FB
3/5/2015 16:00,81.21,FB
3/6/2015 16:00,80.01,FB
3/9/2015 16:00,79.44,FB
3/10/2015 16:00,77.55,FB
3/11/2015 16:00,77.57,FB
3/12/2015 16:00,78.93,FB
3/13/2015 16:00,78.05,FB
3/16/2015 16:00,78.07,FB
3/17/2015 16:00,79.36,FB
3/18/2015 16:00,80.91,FB
3/19/2015 16:00,82.75,FB
3/20/2015 16:00,83.8,FB
3/23/2015 16:00,84.43,FB
3/24/2015 16:00,85.31,FB
3/25/2015 16:00,82.92,FB
3/26/2015 16:00,83.01,FB
3/27/2015 16:00,83.3,FB
3/30/2015 16:00,83.2,FB
3/31/2015 16:00,82.22,FB
4/1/2015 16:00,81.67,FB
4/2/2015 16:00,81.56,FB
4/6/2015 16:00,82.44,FB
4/7/2015 16:00,82.32,FB
4/8/2015 16:00,82.28,FB
4/9/2015 16:00,82.17,FB
4/10/2015 16:00,82.04,FB
4/13/2015 16:00,83.01,FB
4/14/2015 16:00,83.52,FB
4/15/2015 16:00,82.71,FB
4/16/2015 16:00,82.31,FB
4/17/2015 16:00,80.78,FB
4/20/2015 16:00,83.09,FB
4/21/2015 16:00,83.62,FB
4/22/2015 16:00,84.63,FB
4/23/2015 16:00,82.41,FB
4/24/2015 16:00,81.53,FB
4/27/2015 16:00,81.91,FB
4/28/2015 16:00,80.68,FB
4/29/2015 16:00,80.47,FB
4/30/2015 16:00,78.77,FB
5/1/2015 16:00,78.99,FB
5/4/2015 16:00,78.81,FB
5/5/2015 16:00,77.56,FB
5/6/2015 16:00,78.1,FB
5/7/2015 16:00,78.43,FB
5/8/2015 16:00,78.51,FB
5/11/2015 16:00,78.01,FB
5/12/2015 16:00,77.46,FB
5/13/2015 16:00,78.44,FB
5/14/2015 16:00,81.37,FB
5/15/2015 16:00,80.42,FB
5/18/2015 16:00,80.88,FB
5/19/2015 16:00,80.63,FB
5/20/2015 16:00,80.55,FB
5/21/2015 16:00,80.48,FB
5/22/2015 16:00,80.54,FB
5/26/2015 16:00,79.33,FB
5/27/2015 16:00,80.55,FB
5/28/2015 16:00,80.15,FB
5/29/2015 16:00,79.19,FB
6/1/2015 16:00,80.29,FB
6/2/2015 16:00,80.44,FB
6/3/2015 16:00,82.44,FB
6/4/2015 16:00,82.05,FB
6/5/2015 16:00,82.14,FB
6/8/2015 16:00,80.67,FB
6/9/2015 16:00,80.67,FB
6/10/2015 16:00,82.16,FB
6/11/2015 16:00,81.83,FB
6/12/2015 16:00,81.53,FB
6/15/2015 16:00,80.71,FB
6/16/2015 16:00,81.06,FB
6/17/2015 16:00,81.79,FB
6/18/2015 16:00,82.91,FB
6/19/2015 16:00,82.51,FB
6/22/2015 16:00,84.74,FB
6/23/2015 16:00,87.88,FB
6/24/2015 16:00,88.86,FB
6/25/2015 16:00,87.98,FB
6/26/2015 16:00,88.01,FB
6/29/2015 16:00,85.8,FB
6/30/2015 16:00,85.77,FB
7/1/2015 16:00,86.91,FB
7/2/2015 16:00,87.29,FB
7/6/2015 16:00,87.55,FB
7/7/2015 16:00,87.22,FB
7/8/2015 16:00,85.65,FB
7/9/2015 16:00,85.88,FB
7/10/2015 16:00,87.95,FB
7/13/2015 16:00,90.1,FB
7/14/2015 16:00,89.68,FB
7/15/2015 16:00,89.76,FB
7/16/2015 16:00,90.85,FB
7/17/2015 16:00,94.97,FB
7/20/2015 16:00,97.91,FB
7/21/2015 16:00,98.39,FB
7/22/2015 16:00,97.04,FB
7/23/2015 16:00,95.44,FB
7/24/2015 16:00,96.95,FB
7/27/2015 16:00,94.17,FB
7/28/2015 16:00,95.29,FB
7/29/2015 16:00,96.99,FB
7/30/2015 16:00,95.21,FB
7/31/2015 16:00,94.01,FB
8/3/2015 16:00,94.14,FB
8/4/2015 16:00,94.06,FB
8/5/2015 16:00,96.44,FB
8/6/2015 16:00,95.12,FB
8/7/2015 16:00,94.3,FB
8/10/2015 16:00,94.15,FB
8/11/2015 16:00,93.62,FB
8/12/2015 16:00,94.19,FB
8/13/2015 16:00,93.43,FB
8/14/2015 16:00,94.42,FB
8/17/2015 16:00,93.93,FB
8/18/2015 16:00,95.17,FB
8/19/2015 16:00,95.31,FB
8/20/2015 16:00,90.56,FB
8/21/2015 16:00,86.06,FB
8/24/2015 16:00,82.09,FB
8/25/2015 16:00,83,FB
8/26/2015 16:00,87.19,FB
8/27/2015 16:00,89.73,FB
8/28/2015 16:00,91.01,FB
8/31/2015 16:00,89.43,FB
9/1/2015 16:00,87.23,FB
9/2/2015 16:00,89.89,FB
9/3/2015 16:00,88.15,FB
9/4/2015 16:00,88.26,FB
9/8/2015 16:00,89.53,FB
9/9/2015 16:00,90.44,FB
9/10/2015 16:00,91.98,FB
9/11/2015 16:00,92.05,FB
9/14/2015 16:00,92.31,FB
9/15/2015 16:00,92.9,FB
9/16/2015 16:00,93.45,FB
9/17/2015 16:00,94.34,FB
9/18/2015 16:00,94.4,FB
9/21/2015 16:00,95.55,FB
9/22/2015 16:00,92.96,FB
9/23/2015 16:00,93.97,FB
9/24/2015 16:00,94.41,FB
9/25/2015 16:00,92.77,FB
9/28/2015 16:00,89.21,FB
9/29/2015 16:00,86.67,FB
9/30/2015 16:00,89.9,FB
10/1/2015 16:00,90.95,FB
10/2/2015 16:00,92.07,FB
10/5/2015 16:00,94.01,FB
10/6/2015 16:00,92.8,FB
10/7/2015 16:00,92.4,FB
10/8/2015 16:00,92.47,FB
10/9/2015 16:00,93.24,FB
10/12/2015 16:00,94.26,FB
10/13/2015 16:00,94.12,FB
10/14/2015 16:00,94.07,FB
10/15/2015 16:00,95.96,FB
10/16/2015 16:00,97.54,FB
10/19/2015 16:00,98.47,FB
10/20/2015 16:00,97,FB
10/21/2015 16:00,97.11,FB
10/22/2015 16:00,99.67,FB
10/23/2015 16:00,102.19,FB
10/26/2015 16:00,103.77,FB
10/27/2015 16:00,103.7,FB
10/28/2015 16:00,104.2,FB
10/29/2015 16:00,104.88,FB
10/30/2015 16:00,101.97,FB
11/2/2015 16:00,103.31,FB
11/3/2015 16:00,102.58,FB
11/4/2015 16:00,103.94,FB
11/5/2015 16:00,108.76,FB
11/6/2015 16:00,107.1,FB
11/9/2015 16:00,106.49,FB
11/10/2015 16:00,107.91,FB
11/11/2015 16:00,109.01,FB
11/12/2015 16:00,108.02,FB
11/13/2015 16:00,103.95,FB
11/16/2015 16:00,104.04,FB
11/17/2015 16:00,105.13,FB
11/18/2015 16:00,107.77,FB
11/19/2015 16:00,106.26,FB
11/20/2015 16:00,107.32,FB
11/23/2015 16:00,106.95,FB
11/24/2015 16:00,105.74,FB
11/25/2015 16:00,105.41,FB
11/27/2015 16:00,105.45,FB
11/30/2015 16:00,104.24,FB
12/1/2015 16:00,107.12,FB
12/2/2015 16:00,106.07,FB
12/3/2015 16:00,104.38,FB
12/4/2015 16:00,106.18,FB
12/7/2015 16:00,105.61,FB
12/8/2015 16:00,106.49,FB
12/9/2015 16:00,104.6,FB
12/10/2015 16:00,105.42,FB
12/11/2015 16:00,102.12,FB
12/14/2015 16:00,104.66,FB
12/15/2015 16:00,104.55,FB
12/16/2015 16:00,106.79,FB
12/17/2015 16:00,106.22,FB
12/18/2015 16:00,104.04,FB
12/21/2015 16:00,104.77,FB
12/22/2015 16:00,105.51,FB
12/23/2015 16:00,104.63,FB
12/24/2015 16:00,105.02,FB
12/28/2015 16:00,105.93,FB
12/29/2015 16:00,107.26,FB
12/30/2015 16:00,106.22,FB
12/31/2015 16:00,104.66,FB
1/4/2016 16:00,102.22,FB
1/5/2016 16:00,102.73,FB
1/6/2016 16:00,102.97,FB
1/7/2016 16:00,97.92,FB
1/8/2016 16:00,97.33,FB
1/11/2016 16:00,97.51,FB
1/12/2016 16:00,99.37,FB
1/13/2016 16:00,95.44,FB
1/14/2016 16:00,98.37,FB
1/15/2016 16:00,94.97,FB
1/19/2016 16:00,95.26,FB
1/20/2016 16:00,94.35,FB
1/21/2016 16:00,94.16,FB
1/22/2016 16:00,97.94,FB
1/25/2016 16:00,97.01,FB
1/26/2016 16:00,97.34,FB
1/27/2016 16:00,94.45,FB
1/28/2016 16:00,109.11,FB
1/29/2016 16:00,112.21,FB
2/1/2016 16:00,115.09,FB
2/2/2016 16:00,114.61,FB
