Date,Close,Symbol
4/16/2013 16:00,9.12,TSLA
4/17/2013 16:00,9.09,TSLA
4/18/2013 16:00,9.39,TSLA
4/19/2013 16:00,9.57,TSLA
4/22/2013 16:00,10.04,TSLA
4/23/2013 16:00,10.2,TSLA
4/24/2013 16:00,10.09,TSLA
4/25/2013 16:00,10.4,TSLA
4/26/2013 16:00,10.24,TSLA
4/29/2013 16:00,10.99,TSLA
4/30/2013 16:00,10.8,TSLA
5/1/2013 16:00,10.66,TSLA
5/2/2013 16:00,10.82,TSLA
5/3/2013 16:00,10.91,TSLA
5/6/2013 16:00,11.9,TSLA
5/7/2013 16:00,11.1,TSLA
5/8/2013 16:00,11.16,TSLA
5/9/2013 16:00,13.88,TSLA
5/10/2013 16:00,15.35,TSLA
5/13/2013 16:00,17.56,TSLA
5/14/2013 16:00,16.65,TSLA
5/15/2013 16:00,16.97,TSLA
5/16/2013 16:00,18.45,TSLA
5/17/2013 16:00,18.3,TSLA
5/20/2013 16:00,17.99,TSLA
5/21/2013 16:00,17.52,TSLA
5/22/2013 16:00,17.45,TSLA
5/23/2013 16:00,18.55,TSLA
5/24/2013 16:00,19.42,TSLA
5/28/2013 16:00,22.07,TSLA
5/29/2013 16:00,20.93,TSLA
5/30/2013 16:00,20.99,TSLA
5/31/2013 16:00,19.55,TSLA
6/3/2013 16:00,18.52,TSLA
6/4/2013 16:00,18.97,TSLA
6/5/2013 16:00,19.07,TSLA
6/6/2013 16:00,19.47,TSLA
6/7/2013 16:00,20.41,TSLA
6/10/2013 16:00,20.01,TSLA
6/11/2013 16:00,18.89,TSLA
6/12/2013 16:00,19.55,TSLA
6/13/2013 16:00,19.64,TSLA
6/14/2013 16:00,20.06,TSLA
6/17/2013 16:00,20.44,TSLA
6/18/2013 16:00,20.68,TSLA
6/19/2013 16:00,20.94,TSLA
6/20/2013 16:00,20.13,TSLA
6/21/2013 16:00,19.91,TSLA
6/24/2013 16:00,20.3,TSLA
6/25/2013 16:00,20.48,TSLA
6/26/2013 16:00,21.14,TSLA
6/27/2013 16:00,21.85,TSLA
6/28/2013 16:00,21.47,TSLA
7/1/2013 16:00,23.44,TSLA
7/2/2013 16:00,23.56,TSLA
7/3/2013 16:00,23.05,TSLA
7/5/2013 16:00,24.02,TSLA
7/8/2013 16:00,24.32,TSLA
7/9/2013 16:00,24.69,TSLA
7/10/2013 16:00,24.45,TSLA
7/11/2013 16:00,25.12,TSLA
7/12/2013 16:00,25.98,TSLA
7/15/2013 16:00,25.45,TSLA
7/16/2013 16:00,21.81,TSLA
7/17/2013 16:00,24.05,TSLA
7/18/2013 16:00,23.81,TSLA
7/19/2013 16:00,23.94,TSLA
7/22/2013 16:00,24.49,TSLA
7/23/2013 16:00,24.55,TSLA
7/24/2013 16:00,24.34,TSLA
7/25/2013 16:00,24.81,TSLA
7/26/2013 16:00,25.88,TSLA
7/29/2013 16:00,26.92,TSLA
7/30/2013 16:00,26.35,TSLA
7/31/2013 16:00,26.86,TSLA
8/1/2013 16:00,27.11,TSLA
8/2/2013 16:00,27.6,TSLA
8/5/2013 16:00,28.94,TSLA
8/6/2013 16:00,28.43,TSLA
8/7/2013 16:00,26.85,TSLA
8/8/2013 16:00,30.7,TSLA
8/9/2013 16:00,30.6,TSLA
8/12/2013 16:00,29.48,TSLA
8/13/2013 16:00,29.09,TSLA
8/14/2013 16:00,27.87,TSLA
8/15/2013 16:00,27.93,TSLA
8/16/2013 16:00,28.4,TSLA
8/19/2013 16:00,28.98,TSLA
8/20/2013 16:00,29.92,TSLA
8/21/2013 16:00,29.57,TSLA
8/22/2013 16:00,31.42,TSLA
8/23/2013 16:00,32.37,TSLA
8/26/2013 16:00,32.84,TSLA
8/27/2013 16:00,33.4,TSLA
8/28/2013 16:00,33.29,TSLA
8/29/2013 16:00,33.21,TSLA
8/30/2013 16:00,33.8,TSLA
9/3/2013 16:00,33.79,TSLA
9/4/2013 16:00,34.12,TSLA
9/5/2013 16:00,33.99,TSLA
9/6/2013 16:00,33.39,TSLA
9/9/2013 16:00,32.14,TSLA
9/10/2013 16:00,33.27,TSLA
9/11/2013 16:00,32.7,TSLA
9/12/2013 16:00,32.99,TSLA
9/13/2013 16:00,33.11,TSLA
9/16/2013 16:00,33.32,TSLA
9/17/2013 16:00,33.25,TSLA
9/18/2013 16:00,33.24,TSLA
9/19/2013 16:00,35.58,TSLA
9/20/2013 16:00,36.68,TSLA
9/23/2013 16:00,36.22,TSLA
9/24/2013 16:00,36.47,TSLA
9/25/2013 16:00,37.05,TSLA
9/26/2013 16:00,37.73,TSLA
9/27/2013 16:00,38.18,TSLA
9/30/2013 16:00,38.67,TSLA
10/1/2013 16:00,38.6,TSLA
10/2/2013 16:00,36.19,TSLA
10/3/2013 16:00,34.66,TSLA
10/4/2013 16:00,36.2,TSLA
10/7/2013 16:00,36.61,TSLA
10/8/2013 16:00,34.95,TSLA
10/9/2013 16:00,33.76,TSLA
10/10/2013 16:00,34.59,TSLA
10/11/2013 16:00,35.74,TSLA
10/14/2013 16:00,35.94,TSLA
10/15/2013 16:00,36.79,TSLA
10/16/2013 16:00,36.71,TSLA
10/17/2013 16:00,36.56,TSLA
10/18/2013 16:00,36.68,TSLA
10/21/2013 16:00,34.52,TSLA
10/22/2013 16:00,34.31,TSLA
10/23/2013 16:00,32.9,TSLA
10/24/2013 16:00,34.63,TSLA
10/25/2013 16:00,33.93,TSLA
10/28/2013 16:00,32.57,TSLA
10/29/2013 16:00,32.89,TSLA
10/30/2013 16:00,31.84,TSLA
10/31/2013 16:00,31.99,TSLA
11/1/2013 16:00,32.43,TSLA
11/4/2013 16:00,35.04,TSLA
11/5/2013 16:00,35.36,TSLA
11/6/2013 16:00,30.23,TSLA
11/7/2013 16:00,27.95,TSLA
11/8/2013 16:00,27.59,TSLA
11/11/2013 16:00,28.94,TSLA
11/12/2013 16:00,27.56,TSLA
11/13/2013 16:00,27.74,TSLA
11/14/2013 16:00,27.52,TSLA
11/15/2013 16:00,27.09,TSLA
11/18/2013 16:00,24.32,TSLA
11/19/2013 16:00,25.22,TSLA
11/20/2013 16:00,24.22,TSLA
11/21/2013 16:00,24.42,TSLA
11/22/2013 16:00,24.28,TSLA
11/25/2013 16:00,24.17,TSLA
11/26/2013 16:00,24.1,TSLA
11/27/2013 16:00,25.39,TSLA
11/29/2013 16:00,25.46,TSLA
12/2/2013 16:00,24.83,TSLA
12/3/2013 16:00,28.94,TSLA
12/4/2013 16:00,27.79,TSLA
12/5/2013 16:00,28.1,TSLA
12/6/2013 16:00,27.47,TSLA
12/9/2013 16:00,28.32,TSLA
12/10/2013 16:00,28.44,TSLA
12/11/2013 16:00,27.93,TSLA
12/12/2013 16:00,29.49,TSLA
12/13/2013 16:00,29.53,TSLA
12/16/2013 16:00,29.59,TSLA
12/17/2013 16:00,30.49,TSLA
12/18/2013 16:00,29.6,TSLA
12/19/2013 16:00,28.14,TSLA
12/20/2013 16:00,28.65,TSLA
12/23/2013 16:00,28.71,TSLA
12/24/2013 16:00,30.28,TSLA
12/26/2013 16:00,31.1,TSLA
12/27/2013 16:00,30.22,TSLA
12/30/2013 16:00,30.49,TSLA
12/31/2013 16:00,30.09,TSLA
1/2/2014 16:00,30.02,TSLA
1/3/2014 16:00,29.91,TSLA
1/6/2014 16:00,29.4,TSLA
1/7/2014 16:00,29.87,TSLA
1/8/2014 16:00,30.26,TSLA
1/9/2014 16:00,29.51,TSLA
1/10/2014 16:00,29.14,TSLA
1/13/2014 16:00,27.87,TSLA
1/14/2014 16:00,32.25,TSLA
1/15/2014 16:00,32.83,TSLA
1/16/2014 16:00,34.19,TSLA
1/17/2014 16:00,34,TSLA
1/21/2014 16:00,35.34,TSLA
1/22/2014 16:00,35.71,TSLA
1/23/2014 16:00,36.3,TSLA
1/24/2014 16:00,34.92,TSLA
1/27/2014 16:00,33.92,TSLA
1/28/2014 16:00,35.68,TSLA
1/29/2014 16:00,35.05,TSLA
1/30/2014 16:00,36.57,TSLA
1/31/2014 16:00,36.28,TSLA
2/3/2014 16:00,35.42,TSLA
2/4/2014 16:00,35.75,TSLA
2/5/2014 16:00,34.88,TSLA
2/6/2014 16:00,35.68,TSLA
2/7/2014 16:00,37.31,TSLA
2/10/2014 16:00,39.31,TSLA
2/11/2014 16:00,39.32,TSLA
2/12/2014 16:00,39.06,TSLA
2/13/2014 16:00,39.93,TSLA
2/14/2014 16:00,39.65,TSLA
2/18/2014 16:00,40.74,TSLA
2/19/2014 16:00,38.73,TSLA
2/20/2014 16:00,41.99,TSLA
2/21/2014 16:00,41.92,TSLA
2/24/2014 16:00,43.53,TSLA
2/25/2014 16:00,49.6,TSLA
2/26/2014 16:00,50.6,TSLA
2/27/2014 16:00,50.51,TSLA
2/28/2014 16:00,48.96,TSLA
3/3/2014 16:00,50.11,TSLA
3/4/2014 16:00,50.97,TSLA
3/5/2014 16:00,50.53,TSLA
3/6/2014 16:00,50.59,TSLA
3/7/2014 16:00,49.24,TSLA
3/10/2014 16:00,47.77,TSLA
3/11/2014 16:00,46.88,TSLA
3/12/2014 16:00,48.3,TSLA
3/13/2014 16:00,47.56,TSLA
3/14/2014 16:00,46.19,TSLA
3/17/2014 16:00,46.8,TSLA
3/18/2014 16:00,48.01,TSLA
3/19/2014 16:00,47.17,TSLA
3/20/2014 16:00,46.98,TSLA
3/21/2014 16:00,45.78,TSLA
3/24/2014 16:00,44.03,TSLA
3/25/2014 16:00,44.09,TSLA
3/26/2014 16:00,42.59,TSLA
3/27/2014 16:00,41.46,TSLA
3/28/2014 16:00,42.47,TSLA
3/31/2014 16:00,41.69,TSLA
4/1/2014 16:00,43.39,TSLA
4/2/2014 16:00,46.06,TSLA
4/3/2014 16:00,45.08,TSLA
4/4/2014 16:00,42.45,TSLA
4/7/2014 16:00,41.5,TSLA
4/8/2014 16:00,43.09,TSLA
4/9/2014 16:00,43.39,TSLA
4/10/2014 16:00,40.84,TSLA
4/11/2014 16:00,40.76,TSLA
4/14/2014 16:00,39.62,TSLA
4/15/2014 16:00,38.78,TSLA
4/16/2014 16:00,39.82,TSLA
4/17/2014 16:00,39.62,TSLA
4/21/2014 16:00,40.88,TSLA
4/22/2014 16:00,43.73,TSLA
4/23/2014 16:00,41.6,TSLA
4/24/2014 16:00,41.57,TSLA
4/25/2014 16:00,39.97,TSLA
4/28/2014 16:00,39.7,TSLA
4/29/2014 16:00,41.38,TSLA
4/30/2014 16:00,41.58,TSLA
5/1/2014 16:00,41.55,TSLA
5/2/2014 16:00,42.18,TSLA
5/5/2014 16:00,43.32,TSLA
5/6/2014 16:00,41.46,TSLA
5/7/2014 16:00,40.27,TSLA
5/8/2014 16:00,35.72,TSLA
5/9/2014 16:00,36.45,TSLA
5/12/2014 16:00,36.93,TSLA
5/13/2014 16:00,38.03,TSLA
5/14/2014 16:00,38.12,TSLA
5/15/2014 16:00,37.72,TSLA
5/16/2014 16:00,38.31,TSLA
5/19/2014 16:00,39.22,TSLA
5/20/2014 16:00,39.06,TSLA
5/21/2014 16:00,39.89,TSLA
5/22/2014 16:00,40.98,TSLA
5/23/2014 16:00,41.46,TSLA
5/27/2014 16:00,42.31,TSLA
5/28/2014 16:00,42.05,TSLA
5/29/2014 16:00,42.05,TSLA
5/30/2014 16:00,41.55,TSLA
6/2/2014 16:00,40.94,TSLA
6/3/2014 16:00,40.99,TSLA
6/4/2014 16:00,40.8,TSLA
6/5/2014 16:00,41.38,TSLA
6/6/2014 16:00,41.63,TSLA
6/9/2014 16:00,41.06,TSLA
6/10/2014 16:00,40.46,TSLA
6/11/2014 16:00,40.89,TSLA
6/12/2014 16:00,40.7,TSLA
6/13/2014 16:00,41.28,TSLA
6/16/2014 16:00,44.92,TSLA
6/17/2014 16:00,46.33,TSLA
6/18/2014 16:00,45.42,TSLA
6/19/2014 16:00,45.56,TSLA
6/20/2014 16:00,45.92,TSLA
6/23/2014 16:00,47.44,TSLA
6/24/2014 16:00,46.5,TSLA
6/25/2014 16:00,47.38,TSLA
6/26/2014 16:00,47.12,TSLA
6/27/2014 16:00,47.81,TSLA
6/30/2014 16:00,48.01,TSLA
7/1/2014 16:00,47.94,TSLA
7/2/2014 16:00,45.89,TSLA
7/3/2014 16:00,45.85,TSLA
7/7/2014 16:00,44.53,TSLA
7/8/2014 16:00,43.81,TSLA
7/9/2014 16:00,44.61,TSLA
7/10/2014 16:00,43.89,TSLA
7/11/2014 16:00,43.63,TSLA
7/14/2014 16:00,45.34,TSLA
7/15/2014 16:00,43.92,TSLA
7/16/2014 16:00,43.43,TSLA
7/17/2014 16:00,43.08,TSLA
7/18/2014 16:00,44,TSLA
7/21/2014 16:00,44.11,TSLA
7/22/2014 16:00,43.92,TSLA
7/23/2014 16:00,44.5,TSLA
7/24/2014 16:00,44.71,TSLA
7/25/2014 16:00,44.71,TSLA
7/28/2014 16:00,44.96,TSLA
7/29/2014 16:00,45,TSLA
7/30/2014 16:00,45.78,TSLA
7/31/2014 16:00,44.66,TSLA
8/1/2014 16:00,46.65,TSLA
8/4/2014 16:00,47.7,TSLA
8/5/2014 16:00,47.7,TSLA
8/6/2014 16:00,49.79,TSLA
8/7/2014 16:00,50.48,TSLA
8/8/2014 16:00,49.63,TSLA
8/11/2014 16:00,51.86,TSLA
8/12/2014 16:00,51.99,TSLA
8/13/2014 16:00,52.06,TSLA
8/14/2014 16:00,52.28,TSLA
8/15/2014 16:00,52.4,TSLA
8/18/2014 16:00,51.99,TSLA
8/19/2014 16:00,51.35,TSLA
8/20/2014 16:00,51.14,TSLA
8/21/2014 16:00,50.87,TSLA
8/22/2014 16:00,51.36,TSLA
8/25/2014 16:00,52.51,TSLA
8/26/2014 16:00,52.35,TSLA
8/27/2014 16:00,52.65,TSLA
8/28/2014 16:00,52.77,TSLA
8/29/2014 16:00,53.94,TSLA
9/2/2014 16:00,56.82,TSLA
9/3/2014 16:00,56.24,TSLA
9/4/2014 16:00,57.21,TSLA
9/5/2014 16:00,55.48,TSLA
9/8/2014 16:00,56.42,TSLA
9/9/2014 16:00,55.7,TSLA
9/10/2014 16:00,56.22,TSLA
9/11/2014 16:00,56.06,TSLA
9/12/2014 16:00,55.84,TSLA
9/15/2014 16:00,50.77,TSLA
9/16/2014 16:00,52.15,TSLA
9/17/2014 16:00,52.28,TSLA
9/18/2014 16:00,52.76,TSLA
9/19/2014 16:00,51.86,TSLA
9/22/2014 16:00,50.01,TSLA
9/23/2014 16:00,50.08,TSLA
9/24/2014 16:00,50.43,TSLA
9/25/2014 16:00,49.39,TSLA
9/26/2014 16:00,49.32,TSLA
9/29/2014 16:00,49.05,TSLA
9/30/2014 16:00,48.54,TSLA
10/1/2014 16:00,48.05,TSLA
10/2/2014 16:00,50.28,TSLA
10/3/2014 16:00,51.04,TSLA
10/6/2014 16:00,52.12,TSLA
10/7/2014 16:00,51.91,TSLA
10/8/2014 16:00,51.86,TSLA
10/9/2014 16:00,51.4,TSLA
10/10/2014 16:00,47.38,TSLA
10/13/2014 16:00,44.92,TSLA
10/14/2014 16:00,45.41,TSLA
10/15/2014 16:00,45.94,TSLA
10/16/2014 16:00,45.27,TSLA
10/17/2014 16:00,45.5,TSLA
10/20/2014 16:00,46.09,TSLA
10/21/2014 16:00,47.07,TSLA
10/22/2014 16:00,46.22,TSLA
10/23/2014 16:00,47.06,TSLA
10/24/2014 16:00,47.05,TSLA
10/27/2014 16:00,44.33,TSLA
10/28/2014 16:00,48.55,TSLA
10/29/2014 16:00,47.62,TSLA
10/30/2014 16:00,47.73,TSLA
10/31/2014 16:00,48.34,TSLA
11/3/2014 16:00,48.52,TSLA
11/4/2014 16:00,47.79,TSLA
11/5/2014 16:00,46.19,TSLA
11/6/2014 16:00,48.24,TSLA
11/7/2014 16:00,48.04,TSLA
11/10/2014 16:00,48.39,TSLA
11/11/2014 16:00,50.22,TSLA
11/12/2014 16:00,49.82,TSLA
11/13/2014 16:00,50.34,TSLA
11/14/2014 16:00,51.74,TSLA
11/17/2014 16:00,50.8,TSLA
11/18/2014 16:00,51.54,TSLA
11/19/2014 16:00,49.55,TSLA
11/20/2014 16:00,49.74,TSLA
11/21/2014 16:00,48.56,TSLA
11/24/2014 16:00,49.34,TSLA
11/25/2014 16:00,49.62,TSLA
11/26/2014 16:00,49.69,TSLA
11/28/2014 16:00,48.9,TSLA
12/1/2014 16:00,46.33,TSLA
12/2/2014 16:00,46.29,TSLA
12/3/2014 16:00,45.86,TSLA
12/4/2014 16:00,45.66,TSLA
12/5/2014 16:00,44.74,TSLA
12/8/2014 16:00,42.87,TSLA
12/9/2014 16:00,43.38,TSLA
12/10/2014 16:00,41.97,TSLA
12/11/2014 16:00,41.78,TSLA
12/12/2014 16:00,41.4,TSLA
12/15/2014 16:00,40.81,TSLA
12/16/2014 16:00,39.56,TSLA
12/17/2014 16:00,41.16,TSLA
12/18/2014 16:00,43.65,TSLA
12/19/2014 16:00,43.86,TSLA
12/22/2014 16:00,44.52,TSLA
12/23/2014 16:00,44.19,TSLA
12/24/2014 16:00,44.45,TSLA
12/26/2014 16:00,45.56,TSLA
12/29/2014 16:00,45.14,TSLA
12/30/2014 16:00,44.45,TSLA
12/31/2014 16:00,44.48,TSLA
1/2/2015 16:00,43.86,TSLA
1/5/2015 16:00,42.02,TSLA
1/6/2015 16:00,42.26,TSLA
1/7/2015 16:00,42.19,TSLA
1/8/2015 16:00,42.12,TSLA
1/9/2015 16:00,41.33,TSLA
1/12/2015 16:00,40.44,TSLA
1/13/2015 16:00,40.85,TSLA
1/14/2015 16:00,38.54,TSLA
1/15/2015 16:00,38.37,TSLA
1/16/2015 16:00,38.61,TSLA
1/20/2015 16:00,38.39,TSLA
1/21/2015 16:00,39.31,TSLA
1/22/2015 16:00,40.32,TSLA
1/23/2015 16:00,40.26,TSLA
1/26/2015 16:00,41.31,TSLA
1/27/2015 16:00,41.2,TSLA
1/28/2015 16:00,39.87,TSLA
1/29/2015 16:00,41.04,TSLA
1/30/2015 16:00,40.72,TSLA
2/2/2015 16:00,42.19,TSLA
2/3/2015 16:00,43.67,TSLA
2/4/2015 16:00,43.71,TSLA
2/5/2015 16:00,44.2,TSLA
2/6/2015 16:00,43.47,TSLA
2/9/2015 16:00,43.5,TSLA
2/10/2015 16:00,43.26,TSLA
2/11/2015 16:00,42.56,TSLA
2/12/2015 16:00,40.58,TSLA
2/13/2015 16:00,40.75,TSLA
2/17/2015 16:00,40.87,TSLA
2/18/2015 16:00,40.89,TSLA
2/19/2015 16:00,42.34,TSLA
2/20/2015 16:00,43.42,TSLA
2/23/2015 16:00,41.47,TSLA
2/24/2015 16:00,40.82,TSLA
2/25/2015 16:00,40.75,TSLA
2/26/2015 16:00,41.44,TSLA
2/27/2015 16:00,40.67,TSLA
3/2/2015 16:00,39.47,TSLA
3/3/2015 16:00,39.91,TSLA
3/4/2015 16:00,40.49,TSLA
3/5/2015 16:00,40.13,TSLA
3/6/2015 16:00,38.78,TSLA
3/9/2015 16:00,38.18,TSLA
3/10/2015 16:00,38.06,TSLA
3/11/2015 16:00,38.75,TSLA
3/12/2015 16:00,38.21,TSLA
3/13/2015 16:00,37.74,TSLA
3/16/2015 16:00,39.14,TSLA
3/17/2015 16:00,38.95,TSLA
3/18/2015 16:00,40.14,TSLA
3/19/2015 16:00,39.13,TSLA
3/20/2015 16:00,39.62,TSLA
3/23/2015 16:00,39.93,TSLA
3/24/2015 16:00,40.34,TSLA
3/25/2015 16:00,38.86,TSLA
3/26/2015 16:00,38.08,TSLA
3/27/2015 16:00,37,TSLA
3/30/2015 16:00,38.11,TSLA
3/31/2015 16:00,37.75,TSLA
4/1/2015 16:00,37.52,TSLA
4/2/2015 16:00,38.2,TSLA
4/6/2015 16:00,40.62,TSLA
4/7/2015 16:00,40.65,TSLA
4/8/2015 16:00,41.53,TSLA
4/9/2015 16:00,42.02,TSLA
4/10/2015 16:00,42.18,TSLA
4/13/2015 16:00,41.96,TSLA
4/14/2015 16:00,41.49,TSLA
4/15/2015 16:00,41.57,TSLA
4/16/2015 16:00,41.34,TSLA
4/17/2015 16:00,41.36,TSLA
4/20/2015 16:00,41.05,TSLA
4/21/2015 16:00,41.88,TSLA
4/22/2015 16:00,43.89,TSLA
4/23/2015 16:00,43.72,TSLA
4/24/2015 16:00,43.69,TSLA
4/27/2015 16:00,46.31,TSLA
4/28/2015 16:00,46.1,TSLA
4/29/2015 16:00,46.49,TSLA
4/30/2015 16:00,45.21,TSLA
5/1/2015 16:00,45.21,TSLA
5/4/2015 16:00,46.1,TSLA
5/5/2015 16:00,46.59,TSLA
5/6/2015 16:00,46.09,TSLA
5/7/2015 16:00,47.36,TSLA
5/8/2015 16:00,47.32,TSLA
5/11/2015 16:00,47.9,TSLA
5/12/2015 16:00,48.95,TSLA
5/13/2015 16:00,48.64,TSLA
5/14/2015 16:00,48.82,TSLA
5/15/2015 16:00,49.77,TSLA
5/18/2015 16:00,49.75,TSLA
5/19/2015 16:00,49.43,TSLA
5/20/2015 16:00,48.87,TSLA
5/21/2015 16:00,49.12,TSLA
5/22/2015 16:00,49.55,TSLA
5/26/2015 16:00,49.49,TSLA
5/27/2015 16:00,49.49,TSLA
5/28/2015 16:00,50.29,TSLA
5/29/2015 16:00,50.16,TSLA
6/1/2015 16:00,49.89,TSLA
6/2/2015 16:00,49.67,TSLA
6/3/2015 16:00,49.8,TSLA
6/4/2015 16:00,49.18,TSLA
6/5/2015 16:00,49.83,TSLA
6/8/2015 16:00,51.26,TSLA
6/9/2015 16:00,51.2,TSLA
6/10/2015 16:00,50.14,TSLA
6/11/2015 16:00,50.28,TSLA
6/12/2015 16:00,50.14,TSLA
6/15/2015 16:00,50.08,TSLA
6/16/2015 16:00,50.62,TSLA
6/17/2015 16:00,52.08,TSLA
6/18/2015 16:00,52.38,TSLA
6/19/2015 16:00,52.5,TSLA
6/22/2015 16:00,51.96,TSLA
6/23/2015 16:00,53.53,TSLA
6/24/2015 16:00,53.03,TSLA
6/25/2015 16:00,53.76,TSLA
6/26/2015 16:00,53.42,TSLA
6/29/2015 16:00,52.4,TSLA
6/30/2015 16:00,53.65,TSLA
7/1/2015 16:00,53.83,TSLA
7/2/2015 16:00,56,TSLA
7/6/2015 16:00,55.94,TSLA
7/7/2015 16:00,53.58,TSLA
7/8/2015 16:00,50.99,TSLA
7/9/2015 16:00,51.58,TSLA
7/10/2015 16:00,51.83,TSLA
7/13/2015 16:00,52.43,TSLA
7/14/2015 16:00,53.13,TSLA
7/15/2015 16:00,52.63,TSLA
7/16/2015 16:00,53.34,TSLA
7/17/2015 16:00,54.93,TSLA
7/20/2015 16:00,56.45,TSLA
7/21/2015 16:00,53.35,TSLA
7/22/2015 16:00,53.57,TSLA
7/23/2015 16:00,53.44,TSLA
7/24/2015 16:00,53.08,TSLA
7/27/2015 16:00,50.6,TSLA
7/28/2015 16:00,52.96,TSLA
7/29/2015 16:00,52.76,TSLA
7/30/2015 16:00,53.36,TSLA
7/31/2015 16:00,53.23,TSLA
8/3/2015 16:00,52,TSLA
8/4/2015 16:00,53.26,TSLA
8/5/2015 16:00,54.03,TSLA
8/6/2015 16:00,49.23,TSLA
8/7/2015 16:00,48.5,TSLA
8/10/2015 16:00,48.23,TSLA
8/11/2015 16:00,47.47,TSLA
8/12/2015 16:00,47.63,TSLA
8/13/2015 16:00,48.5,TSLA
8/14/2015 16:00,48.63,TSLA
8/17/2015 16:00,51,TSLA
8/18/2015 16:00,52.14,TSLA
8/19/2015 16:00,51.05,TSLA
8/20/2015 16:00,48.44,TSLA
8/21/2015 16:00,46.15,TSLA
8/24/2015 16:00,43.77,TSLA
8/25/2015 16:00,44.01,TSLA
8/26/2015 16:00,44.97,TSLA
8/27/2015 16:00,48.6,TSLA
8/28/2015 16:00,49.7,TSLA
8/31/2015 16:00,49.81,TSLA
9/1/2015 16:00,47.73,TSLA
9/2/2015 16:00,49.54,TSLA
9/3/2015 16:00,49.11,TSLA
9/4/2015 16:00,48.39,TSLA
9/8/2015 16:00,49.63,TSLA
9/9/2015 16:00,49.78,TSLA
9/10/2015 16:00,49.7,TSLA
9/11/2015 16:00,50.05,TSLA
9/14/2015 16:00,50.64,TSLA
9/15/2015 16:00,50.71,TSLA
9/16/2015 16:00,52.45,TSLA
9/17/2015 16:00,52.41,TSLA
9/18/2015 16:00,52.12,TSLA
9/21/2015 16:00,52.84,TSLA
9/22/2015 16:00,52.19,TSLA
9/23/2015 16:00,52.21,TSLA
9/24/2015 16:00,52.62,TSLA
9/25/2015 16:00,51.38,TSLA
9/28/2015 16:00,49.69,TSLA
9/29/2015 16:00,49.33,TSLA
9/30/2015 16:00,49.68,TSLA
10/1/2015 16:00,47.98,TSLA
10/2/2015 16:00,49.51,TSLA
10/5/2015 16:00,49.23,TSLA
10/6/2015 16:00,48.29,TSLA
10/7/2015 16:00,46.39,TSLA
10/8/2015 16:00,45.34,TSLA
10/9/2015 16:00,44.14,TSLA
